playerID,yearID,teamID,inseason,games,rank
colembo01,1945,BSN,1,94,6
bissode01,1945,BSN,2,60,6
grimmch01,1945,CHN,1,155,1
mckecbi01,1945,CIN,1,154,7
ottme01,1945,NY1,1,154,5
fitzsfr01,1945,PHI,1,69,8
chapmbe01,1945,PHI,2,85,8
friscfr01,1945,PIT,1,155,4
southbi01,1945,SLN,1,155,2
cronijo01,1946,BOS,1,156,1
dykesji01,1946,CHA,1,30,5
lyonste01,1946,CHA,2,125,5
boudrlo01,1946,CLE,1,156,6
oneilst01,1946,DET,1,155,2
mccarjo99,1946,NYA,1,35,3
dickebi01,1946,NYA,2,105,3
neunjo01,1946,NYA,3,14,3
mackco01,1946,PHA,1,155,8
sewellu01,1946,SLA,1,125,7
tayloza02,1946,SLA,2,31,7
bluegos01,1946,WS1,1,155,4
durocle01,1946,BRO,1,157,2
southbi01,1946,BSN,1,154,4
grimmch01,1946,CHN,1,155,3
mckecbi01,1946,CIN,1,152,6
gowdyha01,1946,CIN,2,4,6
ottme01,1946,NY1,1,154,8
chapmbe01,1946,PHI,1,155,5
friscfr01,1946,PIT,1,152,7
davissp01,1946,PIT,2,3,7
dyered01,1946,SLN,1,156,1
cronijo01,1947,BOS,1,157,3
lyonste01,1947,CHA,1,155,6
boudrlo01,1947,CLE,1,157,4
oneilst01,1947,DET,1,158,2
harribu01,1947,NYA,1,155,1
mackco01,1947,PHA,1,156,5
ruelmu01,1947,SLA,1,154,8
bluegos01,1947,WS1,1,154,7
sukefcl01,1947,BRO,1,2,1
shottbu01,1947,BRO,2,153,1
southbi01,1947,BSN,1,154,3
grimmch01,1947,CHN,1,155,6
neunjo01,1947,CIN,1,154,5
ottme01,1947,NY1,1,155,4
chapmbe01,1947,PHI,1,155,8
hermabi01,1947,PIT,1,155,7
burwebi01,1947,PIT,2,1,7
dyered01,1947,SLN,1,156,2
mccarjo99,1948,BOS,1,155,2
lyonste01,1948,CHA,1,154,8
boudrlo01,1948,CLE,1,156,1
oneilst01,1948,DET,1,154,5
harribu01,1948,NYA,1,154,3
mackco01,1948,PHA,1,154,4
tayloza02,1948,SLA,1,155,6
kuheljo01,1948,WS1,1,154,7
durocle01,1948,BRO,1,73,3
bladera01,1948,BRO,2,1,3
shottbu01,1948,BRO,3,81,3
southbi01,1948,BSN,1,154,1
grimmch01,1948,CHN,1,155,8
neunjo01,1948,CIN,1,100,7
waltebu01,1948,CIN,2,53,7
ottme01,1948,NY1,1,76,5
durocle01,1948,NY1,2,79,5
chapmbe01,1948,PHI,1,79,6
cookedu01,1948,PHI,2,13,6
sawyeed99,1948,PHI,3,63,6
meyerbi01,1948,PIT,1,156,4
dyered01,1948,SLN,1,155,2
mccarjo99,1949,BOS,1,155,2
onsloja01,1949,CHA,1,154,6
boudrlo01,1949,CLE,1,154,3
rolfere01,1949,DET,1,155,4
stengca01,1949,NYA,1,155,1
mackco01,1949,PHA,1,154,5
tayloza02,1949,SLA,1,155,7
kuheljo01,1949,WS1,1,154,8
shottbu01,1949,BRO,1,156,1
southbi01,1949,BSN,1,111,4
coonejo01,1949,BSN,2,46,4
grimmch01,1949,CHN,1,50,8
friscfr01,1949,CHN,2,104,8
waltebu01,1949,CIN,1,153,7
sewellu01,1949,CIN,2,3,7
durocle01,1949,NY1,1,156,5
sawyeed99,1949,PHI,1,154,3
meyerbi01,1949,PIT,1,154,6
dyered01,1949,SLN,1,157,2
mccarjo99,1950,BOS,1,59,3
oneilst01,1950,BOS,2,95,3
onsloja01,1950,CHA,1,31,6
corrire01,1950,CHA,2,125,6
boudrlo01,1950,CLE,1,155,4
rolfere01,1950,DET,1,157,2
stengca01,1950,NYA,1,155,1
mackco01,1950,PHA,1,154,8
tayloza02,1950,SLA,1,154,7
harribu01,1950,WS1,1,155,5
shottbu01,1950,BRO,1,155,2
southbi01,1950,BSN,1,156,4
friscfr01,1950,CHN,1,154,7
sewellu01,1950,CIN,1,153,6
durocle01,1950,NY1,1,154,3
sawyeed99,1950,PHI,1,157,1
meyerbi01,1950,PIT,1,154,8
dyered01,1950,SLN,1,153,5
oneilst01,1951,BOS,1,154,3
richapa01,1951,CHA,1,155,4
lopezal01,1951,CLE,1,155,2
rolfere01,1951,DET,1,154,5
stengca01,1951,NYA,1,154,1
dykesji01,1951,PHA,1,154,6
tayloza02,1951,SLA,1,154,8
harribu01,1951,WS1,1,154,7
dressch01,1951,BRO,1,158,2
southbi01,1951,BSN,1,60,4
holmeto01,1951,BSN,2,95,4
friscfr01,1951,CHN,1,81,8
cavarph01,1951,CHN,2,74,8
sewellu01,1951,CIN,1,155,6
durocle01,1951,NY1,1,157,1
sawyeed99,1951,PHI,1,154,5
meyerbi01,1951,PIT,1,155,7
marioma01,1951,SLN,1,155,3
boudrlo01,1952,BOS,1,154,6
richapa01,1952,CHA,1,156,3
lopezal01,1952,CLE,1,155,2
rolfere01,1952,DET,1,73,8
hutchfr01,1952,DET,2,83,8
stengca01,1952,NYA,1,154,1
dykesji01,1952,PHA,1,155,4
hornsro01,1952,SLA,1,51,7
marioma01,1952,SLA,2,104,7
harribu01,1952,WS1,1,157,5
dressch01,1952,BRO,1,155,1
holmeto01,1952,BSN,1,35,7
grimmch01,1952,BSN,2,120,7
cavarph01,1952,CHN,1,155,5
sewellu01,1952,CIN,1,98,6
bruckea01,1952,CIN,2,5,6
hornsro01,1952,CIN,3,51,6
durocle01,1952,NY1,1,154,2
sawyeed99,1952,PHI,1,63,4
oneilst01,1952,PHI,2,91,4
meyerbi01,1952,PIT,1,155,8
stanked01,1952,SLN,1,154,3
boudrlo01,1953,BOS,1,153,4
richapa01,1953,CHA,1,156,3
lopezal01,1953,CLE,1,155,2
hutchfr01,1953,DET,1,158,6
stengca01,1953,NYA,1,151,1
dykesji01,1953,PHA,1,157,7
marioma01,1953,SLA,1,154,8
harribu01,1953,WS1,1,152,5
dressch01,1953,BRO,1,155,1
cavarph01,1953,CHN,1,155,7
hornsro01,1953,CIN,1,147,6
millsbu01,1953,CIN,2,8,6
grimmch01,1953,ML1,1,157,2
durocle01,1953,NY1,1,155,5
oneilst01,1953,PHI,1,156,4
haneyfr01,1953,PIT,1,154,8
stanked01,1953,SLN,1,157,3
dykesji01,1954,BAL,1,154,7
boudrlo01,1954,BOS,1,156,4
richapa01,1954,CHA,1,146,3
marioma01,1954,CHA,2,9,3
lopezal01,1954,CLE,1,156,1
hutchfr01,1954,DET,1,155,5
stengca01,1954,NYA,1,155,2
joosted01,1954,PHA,1,156,8
harribu01,1954,WS1,1,155,6
alstowa01,1954,BRO,1,154,2
hackst01,1954,CHN,1,154,7
tebbebi01,1954,CIN,1,154,5
grimmch01,1954,ML1,1,154,3
durocle01,1954,NY1,1,154,1
oneilst01,1954,PHI,1,77,4
moorete01,1954,PHI,2,77,4
haneyfr01,1954,PIT,1,154,8
stanked01,1954,SLN,1,154,6
richapa01,1955,BAL,1,156,7
higgipi01,1955,BOS,1,154,4
marioma01,1955,CHA,1,155,3
lopezal01,1955,CLE,1,154,2
harribu01,1955,DET,1,154,5
boudrlo01,1955,KC1,1,155,6
stengca01,1955,NYA,1,154,1
dressch01,1955,WS1,1,154,8
alstowa01,1955,BRO,1,154,1
hackst01,1955,CHN,1,154,6
tebbebi01,1955,CIN,1,154,5
grimmch01,1955,ML1,1,154,2
durocle01,1955,NY1,1,154,3
smithma01,1955,PHI,1,154,4
haneyfr01,1955,PIT,1,154,8
stanked01,1955,SLN,1,36,7
walkeha01,1955,SLN,2,118,7
richapa01,1956,BAL,1,154,6
higgipi01,1956,BOS,1,155,4
marioma01,1956,CHA,1,154,3
lopezal01,1956,CLE,1,155,2
harribu01,1956,DET,1,155,5
boudrlo01,1956,KC1,1,154,8
stengca01,1956,NYA,1,154,1
dressch01,1956,WS1,1,155,7
alstowa01,1956,BRO,1,154,1
hackst01,1956,CHN,1,157,8
tebbebi01,1956,CIN,1,155,3
grimmch01,1956,ML1,1,46,2
haneyfr01,1956,ML1,2,109,2
rignebi01,1956,NY1,1,154,6
smithma01,1956,PHI,1,154,5
bragabo01,1956,PIT,1,157,7
hutchfr01,1956,SLN,1,156,4
richapa01,1957,BAL,1,154,5
higgipi01,1957,BOS,1,154,3
lopezal01,1957,CHA,1,155,2
farreke01,1957,CLE,1,153,6
tigheja99,1957,DET,1,154,4
boudrlo01,1957,KC1,1,104,7
craftha01,1957,KC1,2,50,7
stengca01,1957,NYA,1,154,1
dressch01,1957,WS1,1,20,8
lavagco01,1957,WS1,2,134,8
alstowa01,1957,BRO,1,154,3
schefbo01,1957,CHN,1,156,8
tebbebi01,1957,CIN,1,154,4
haneyfr01,1957,ML1,1,155,1
rignebi01,1957,NY1,1,154,6
smithma01,1957,PHI,1,156,5
bragabo01,1957,PIT,1,104,7
murtada01,1957,PIT,2,51,7
hutchfr01,1957,SLN,1,154,2
richapa01,1958,BAL,1,154,6
higgipi01,1958,BOS,1,155,3
lopezal01,1958,CHA,1,155,2
bragabo01,1958,CLE,1,67,4
gordojo01,1958,CLE,2,86,4
tigheja99,1958,DET,1,49,5
normabi01,1958,DET,2,105,5
craftha01,1958,KC1,1,156,7
stengca01,1958,NYA,1,155,1
lavagco01,1958,WS1,1,156,8
schefbo01,1958,CHN,1,154,6
tebbebi01,1958,CIN,1,113,4
dykesji01,1958,CIN,2,41,4
alstowa01,1958,LAN,1,154,7
haneyfr01,1958,ML1,1,154,1
smithma01,1958,PHI,1,84,8
sawyeed99,1958,PHI,2,70,8
murtada01,1958,PIT,1,154,2
rignebi01,1958,SFN,1,154,3
hutchfr01,1958,SLN,1,144,5
hackst01,1958,SLN,2,10,5
richapa01,1959,BAL,1,155,6
higgipi01,1959,BOS,1,73,8
yorkru01,1959,BOS,2,1,5
jurgebi01,1959,BOS,3,80,5
lopezal01,1959,CHA,1,156,1
gordojo01,1959,CLE,1,154,2
normabi01,1959,DET,1,17,4
dykesji01,1959,DET,2,137,4
craftha01,1959,KC1,1,154,7
stengca01,1959,NYA,1,155,3
lavagco01,1959,WS1,1,154,8
schefbo01,1959,CHN,1,155,6
smithma01,1959,CIN,1,80,5
hutchfr01,1959,CIN,2,74,5
alstowa01,1959,LAN,1,156,1
haneyfr01,1959,ML1,1,157,2
sawyeed99,1959,PHI,1,155,8
murtada01,1959,PIT,1,155,4
rignebi01,1959,SFN,1,154,3
hemusso01,1959,SLN,1,154,7
richapa01,1960,BAL,1,154,2
jurgebi01,1960,BOS,1,42,7
bakerde01,1960,BOS,2,7,7
higgipi01,1960,BOS,3,105,7
lopezal01,1960,CHA,1,154,3
gordojo01,1960,CLE,1,95,4
whitejo01,1960,CLE,2,1,4
dykesji01,1960,CLE,3,58,4
dykesji01,1960,DET,1,96,6
hitchbi01,1960,DET,2,1,6
gordojo01,1960,DET,3,57,6
elliobo01,1960,KC1,1,155,8
stengca01,1960,NYA,1,155,1
lavagco01,1960,WS1,1,154,5
grimmch01,1960,CHN,1,17,7
boudrlo01,1960,CHN,2,139,7
hutchfr01,1960,CIN,1,154,6
alstowa01,1960,LAN,1,154,4
dressch01,1960,ML1,1,154,2
sawyeed99,1960,PHI,1,1,8
cohenan01,1960,PHI,2,1,8
mauchge01,1960,PHI,3,152,8
murtada01,1960,PIT,1,155,1
rignebi01,1960,SFN,1,58,5
sheehto02,1960,SFN,2,98,5
hemusso01,1960,SLN,1,155,3
richapa01,1961,BAL,1,136,3
harrilu01,1961,BAL,2,27,3
higgipi01,1961,BOS,1,163,6
lopezal01,1961,CHA,1,163,4
dykesji01,1961,CLE,1,160,5
hardeme01,1961,CLE,2,1,5
schefbo01,1961,DET,1,163,2
gordojo01,1961,KC1,1,60,9
bauerha01,1961,KC1,2,102,9
rignebi01,1961,LAA,1,162,8
lavagco01,1961,MIN,1,49,7
melesa01,1961,MIN,2,7,7
lavagco01,1961,MIN,3,10,7
melesa01,1961,MIN,4,95,7
houkra01,1961,NYA,1,163,1
vernomi01,1961,WS2,1,161,9
himslve99,1961,CHN,1,11,6
craftha01,1961,CHN,2,12,7
himslve99,1961,CHN,3,17,7
tappeel01,1961,CHN,4,2,7
craftha01,1961,CHN,5,4,7
himslve99,1961,CHN,6,4,7
tappeel01,1961,CHN,7,79,7
kleinlo01,1961,CHN,8,11,7
tappeel01,1961,CHN,9,16,7
hutchfr01,1961,CIN,1,154,1
alstowa01,1961,LAN,1,154,2
dressch01,1961,ML1,1,130,4
tebbebi01,1961,ML1,2,25,4
mauchge01,1961,PHI,1,155,8
murtada01,1961,PIT,1,154,6
darkal01,1961,SFN,1,155,3
hemusso01,1961,SLN,1,75,5
keanejo99,1961,SLN,2,80,5
hitchbi01,1962,BAL,1,162,7
higgipi01,1962,BOS,1,160,8
lopezal01,1962,CHA,1,162,5
mcgahme99,1962,CLE,1,160,6
hardeme01,1962,CLE,2,2,6
schefbo01,1962,DET,1,161,4
bauerha01,1962,KC1,1,162,9
rignebi01,1962,LAA,1,162,3
melesa01,1962,MIN,1,163,2
houkra01,1962,NYA,1,162,1
vernomi01,1962,WS2,1,162,10
tappeel01,1962,CHN,1,20,9
kleinlo01,1962,CHN,2,30,9
metroch01,1962,CHN,3,112,9
hutchfr01,1962,CIN,1,162,3
craftha01,1962,HOU,1,162,8
alstowa01,1962,LAN,1,165,2
tebbebi01,1962,ML1,1,162,5
stengca01,1962,NYN,1,161,10
mauchge01,1962,PHI,1,161,7
murtada01,1962,PIT,1,161,4
darkal01,1962,SFN,1,165,1
keanejo99,1962,SLN,1,163,6
hitchbi01,1963,BAL,1,162,4
peskyjo01,1963,BOS,1,161,7
lopezal01,1963,CHA,1,162,2
tebbebi01,1963,CLE,1,162,6
schefbo01,1963,DET,1,60,5
dressch01,1963,DET,2,102,5
lopated01,1963,KC1,1,162,8
rignebi01,1963,LAA,1,161,9
melesa01,1963,MIN,1,161,3
houkra01,1963,NYA,1,161,1
vernomi01,1963,WS2,1,40,10
yosted01,1963,WS2,2,1,10
hodgegi01,1963,WS2,3,121,10
kennebo01,1963,CHN,1,162,7
hutchfr01,1963,CIN,1,162,5
craftha01,1963,HOU,1,162,9
alstowa01,1963,LAN,1,163,1
bragabo01,1963,ML1,1,163,6
stengca01,1963,NYN,1,162,10
mauchge01,1963,PHI,1,162,4
murtada01,1963,PIT,1,162,8
darkal01,1963,SFN,1,162,3
keanejo99,1963,SLN,1,162,2
bauerha01,1964,BAL,1,163,3
peskyjo01,1964,BOS,1,160,8
hermabi01,1964,BOS,2,2,8
lopezal01,1964,CHA,1,162,2
stricge01,1964,CLE,1,73,6
tebbebi01,1964,CLE,2,91,6
dressch01,1964,DET,1,163,4
lopated01,1964,KC1,1,52,10
mcgahme99,1964,KC1,2,111,10
rignebi01,1964,LAA,1,162,5
melesa01,1964,MIN,1,163,6
berrayo01,1964,NYA,1,164,1
hodgegi01,1964,WS2,1,162,9
kennebo01,1964,CHN,1,162,8
hutchfr01,1964,CIN,1,100,2
sisledi01,1964,CIN,2,6,2
hutchfr01,1964,CIN,3,10,2
sisledi01,1964,CIN,4,47,2
craftha01,1964,HOU,1,149,9
harrilu01,1964,HOU,2,13,9
alstowa01,1964,LAN,1,164,7
bragabo01,1964,ML1,1,162,5
stengca01,1964,NYN,1,163,10
mauchge01,1964,PHI,1,162,2
murtada01,1964,PIT,1,162,6
darkal01,1964,SFN,1,162,4
keanejo99,1964,SLN,1,162,1
bauerha01,1965,BAL,1,162,3
hermabi01,1965,BOS,1,162,9
rignebi01,1965,CAL,1,162,7
lopezal01,1965,CHA,1,162,2
tebbebi01,1965,CLE,1,162,5
swiftbo01,1965,DET,1,42,4
dressch01,1965,DET,2,120,4
mcgahme99,1965,KC1,1,26,10
sulliha02,1965,KC1,2,136,10
melesa01,1965,MIN,1,162,1
keanejo99,1965,NYA,1,162,6
hodgegi01,1965,WS2,1,162,8
kennebo01,1965,CHN,1,58,8
kleinlo01,1965,CHN,2,106,8
sisledi01,1965,CIN,1,162,4
harrilu01,1965,HOU,1,162,9
alstowa01,1965,LAN,1,162,1
bragabo01,1965,ML1,1,162,5
stengca01,1965,NYN,1,96,10
westrwe01,1965,NYN,2,68,10
mauchge01,1965,PHI,1,162,6
walkeha01,1965,PIT,1,163,3
frankhe01,1965,SFN,1,163,2
schoere01,1965,SLN,1,162,7
bauerha01,1966,BAL,1,160,1
hermabi01,1966,BOS,1,146,9
runnepe01,1966,BOS,2,16,9
rignebi01,1966,CAL,1,162,6
stanked01,1966,CHA,1,163,4
tebbebi01,1966,CLE,1,123,5
stricge01,1966,CLE,2,39,5
dressch01,1966,DET,1,26,3
swiftbo01,1966,DET,2,57,3
skafffr01,1966,DET,3,79,3
darkal01,1966,KC1,1,160,7
melesa01,1966,MIN,1,162,2
keanejo99,1966,NYA,1,20,10
houkra01,1966,NYA,2,140,10
hodgegi01,1966,WS2,1,159,8
bragabo01,1966,ATL,1,112,5
hitchbi01,1966,ATL,2,51,5
durocle01,1966,CHN,1,162,10
heffndo01,1966,CIN,1,83,7
bristda99,1966,CIN,2,77,7
hattogr01,1966,HOU,1,163,8
alstowa01,1966,LAN,1,162,1
westrwe01,1966,NYN,1,161,9
mauchge01,1966,PHI,1,162,4
walkeha01,1966,PIT,1,162,3
frankhe01,1966,SFN,1,161,2
schoere01,1966,SLN,1,162,6
bauerha01,1967,BAL,1,161,7
willidi02,1967,BOS,1,162,1
rignebi01,1967,CAL,1,161,5
stanked01,1967,CHA,1,162,4
adcocjo01,1967,CLE,1,162,8
smithma01,1967,DET,1,163,2
darkal01,1967,KC1,1,121,10
applilu01,1967,KC1,2,40,10
melesa01,1967,MIN,1,50,2
ermerca01,1967,MIN,2,114,2
houkra01,1967,NYA,1,163,9
hodgegi01,1967,WS2,1,161,6
hitchbi01,1967,ATL,1,159,7
silveke01,1967,ATL,2,3,7
durocle01,1967,CHN,1,162,3
bristda99,1967,CIN,1,162,4
hattogr01,1967,HOU,1,162,9
alstowa01,1967,LAN,1,162,8
westrwe01,1967,NYN,1,151,10
parkesa01,1967,NYN,2,11,10
mauchge01,1967,PHI,1,162,5
walkeha01,1967,PIT,1,84,6
murtada01,1967,PIT,2,79,6
frankhe01,1967,SFN,1,162,2
schoere01,1967,SLN,1,161,1
bauerha01,1968,BAL,1,80,2
weaveea99,1968,BAL,2,82,2
willidi02,1968,BOS,1,162,4
rignebi01,1968,CAL,1,162,8
stanked01,1968,CHA,1,79,8
mossle01,1968,CHA,2,2,8
lopezal01,1968,CHA,3,11,8
mossle01,1968,CHA,4,34,8
lopezal01,1968,CHA,5,36,8
darkal01,1968,CLE,1,162,3
smithma01,1968,DET,1,164,1
ermerca01,1968,MIN,1,162,7
houkra01,1968,NYA,1,164,5
kennebo01,1968,OAK,1,163,6
lemonji01,1968,WS2,1,161,10
harrilu01,1968,ATL,1,163,5
durocle01,1968,CHN,1,163,3
bristda99,1968,CIN,1,163,4
hattogr01,1968,HOU,1,61,10
walkeha01,1968,HOU,2,101,10
alstowa01,1968,LAN,1,162,8
hodgegi01,1968,NYN,1,163,9
mauchge01,1968,PHI,1,54,7
myattge01,1968,PHI,2,1,7
skinnbo01,1968,PHI,3,107,7
shepala99,1968,PIT,1,163,6
frankhe01,1968,SFN,1,163,2
schoere01,1968,SLN,1,162,1
weaveea99,1969,BAL,1,162,1
willidi02,1969,BOS,1,153,3
popowed99,1969,BOS,2,9,3
rignebi01,1969,CAL,1,39,3
phillle99,1969,CAL,2,124,3
lopezal01,1969,CHA,1,17,5
guttedo01,1969,CHA,2,145,5
darkal01,1969,CLE,1,161,6
smithma01,1969,DET,1,162,2
gordojo01,1969,KCA,1,163,4
martibi02,1969,MIN,1,162,1
houkra01,1969,NYA,1,162,5
bauerha01,1969,OAK,1,149,2
mcnamjo99,1969,OAK,2,13,2
schuljo05,1969,SE1,1,163,6
willite01,1969,WS2,1,162,4
harrilu01,1969,ATL,1,162,1
durocle01,1969,CHN,1,163,2
bristda99,1969,CIN,1,163,3
walkeha01,1969,HOU,1,162,5
alstowa01,1969,LAN,1,162,4
mauchge01,1969,MON,1,162,6
hodgegi01,1969,NYN,1,162,1
skinnbo01,1969,PHI,1,108,5
myattge01,1969,PHI,2,54,5
shepala99,1969,PIT,1,157,3
grammal01,1969,PIT,2,5,3
gomezpr01,1969,SDN,1,162,6
kingcl01,1969,SFN,1,162,2
schoere01,1969,SLN,1,162,4
weaveea99,1970,BAL,1,162,1
kaskoed01,1970,BOS,1,162,3
phillle99,1970,CAL,1,162,3
guttedo01,1970,CHA,1,136,6
adairbi99,1970,CHA,2,10,6
tannech01,1970,CHA,3,16,6
darkal01,1970,CLE,1,162,5
smithma01,1970,DET,1,162,4
metroch01,1970,KCA,1,52,4
lemonbo01,1970,KCA,2,110,4
rignebi01,1970,MIN,1,162,1
bristda99,1970,ML4,1,163,4
houkra01,1970,NYA,1,163,2
mcnamjo99,1970,OAK,1,162,2
willite01,1970,WS2,1,162,6
harrilu01,1970,ATL,1,162,5
durocle01,1970,CHN,1,162,2
andersp01,1970,CIN,1,162,1
walkeha01,1970,HOU,1,162,4
alstowa01,1970,LAN,1,161,2
mauchge01,1970,MON,1,162,6
hodgegi01,1970,NYN,1,162,3
lucchfr99,1970,PHI,1,161,5
murtada01,1970,PIT,1,162,1
gomezpr01,1970,SDN,1,162,6
kingcl01,1970,SFN,1,42,3
foxch01,1970,SFN,2,120,3
schoere01,1970,SLN,1,162,4
weaveea99,1971,BAL,1,158,1
kaskoed01,1971,BOS,1,162,3
phillle99,1971,CAL,1,162,4
tannech01,1971,CHA,1,162,3
darkal01,1971,CLE,1,103,6
liponjo01,1971,CLE,2,59,6
martibi02,1971,DET,1,162,2
lemonbo01,1971,KCA,1,161,2
rignebi01,1971,MIN,1,160,5
bristda99,1971,ML4,1,161,6
houkra01,1971,NYA,1,162,4
willidi02,1971,OAK,1,161,1
willite01,1971,WS2,1,159,5
harrilu01,1971,ATL,1,162,3
durocle01,1971,CHN,1,162,4
andersp01,1971,CIN,1,162,5
walkeha01,1971,HOU,1,162,4
alstowa01,1971,LAN,1,162,2
mauchge01,1971,MON,1,162,5
hodgegi01,1971,NYN,1,162,3
lucchfr99,1971,PHI,1,162,6
murtada01,1971,PIT,1,162,1
gomezpr01,1971,SDN,1,161,6
foxch01,1971,SFN,1,162,1
schoere01,1971,SLN,1,163,2
weaveea99,1972,BAL,1,154,3
kaskoed01,1972,BOS,1,155,2
ricede01,1972,CAL,1,155,5
tannech01,1972,CHA,1,154,2
asproke01,1972,CLE,1,156,5
martibi02,1972,DET,1,156,1
lemonbo01,1972,KCA,1,154,4
rignebi01,1972,MIN,1,70,3
quilifr01,1972,MIN,2,84,3
bristda99,1972,ML4,1,30,6
mcmilro01,1972,ML4,2,2,6
crandde01,1972,ML4,3,124,6
houkra01,1972,NYA,1,155,4
willidi02,1972,OAK,1,155,1
willite01,1972,TEX,1,154,6
harrilu01,1972,ATL,1,105,4
matheed01,1972,ATL,2,50,4
durocle01,1972,CHN,1,91,2
lockmwh01,1972,CHN,2,65,2
andersp01,1972,CIN,1,154,1
walkeha01,1972,HOU,1,121,2
parkesa01,1972,HOU,2,1,2
durocle01,1972,HOU,3,31,2
alstowa01,1972,LAN,1,155,3
mauchge01,1972,MON,1,156,5
berrayo01,1972,NYN,1,156,3
lucchfr99,1972,PHI,1,76,6
owenspa99,1972,PHI,2,80,6
virdobi01,1972,PIT,1,155,1
gomezpr01,1972,SDN,1,11,6
zimmedo01,1972,SDN,2,142,6
foxch01,1972,SFN,1,155,5
schoere01,1972,SLN,1,156,4
weaveea99,1973,BAL,1,162,1
kaskoed01,1973,BOS,1,161,2
popowed99,1973,BOS,2,1,2
winklbo99,1973,CAL,1,162,4
tannech01,1973,CHA,1,162,5
asproke01,1973,CLE,1,162,6
martibi02,1973,DET,1,134,3
schuljo05,1973,DET,2,28,3
mckeoja99,1973,KCA,1,162,2
quilifr01,1973,MIN,1,162,3
crandde01,1973,ML4,1,162,5
houkra01,1973,NYA,1,162,4
willidi02,1973,OAK,1,162,1
herzowh01,1973,TEX,1,138,6
wilbede01,1973,TEX,2,1,6
martibi02,1973,TEX,3,23,6
matheed01,1973,ATL,1,162,5
lockmwh01,1973,CHN,1,161,5
andersp01,1973,CIN,1,162,1
durocle01,1973,HOU,1,162,4
alstowa01,1973,LAN,1,162,2
mauchge01,1973,MON,1,162,4
berrayo01,1973,NYN,1,161,1
ozarkda99,1973,PHI,1,162,6
virdobi01,1973,PIT,1,136,3
murtada01,1973,PIT,2,26,3
zimmedo01,1973,SDN,1,162,6
foxch01,1973,SFN,1,162,3
schoere01,1973,SLN,1,162,2
weaveea99,1974,BAL,1,162,1
johnsda01,1974,BOS,1,162,3
winklbo99,1974,CAL,1,75,6
herzowh01,1974,CAL,2,4,6
willidi02,1974,CAL,3,84,6
tannech01,1974,CHA,1,163,4
asproke01,1974,CLE,1,162,4
houkra01,1974,DET,1,162,6
mckeoja99,1974,KCA,1,162,5
quilifr01,1974,MIN,1,163,3
crandde01,1974,ML4,1,162,5
virdobi01,1974,NYA,1,162,2
darkal01,1974,OAK,1,162,1
martibi02,1974,TEX,1,161,2
matheed01,1974,ATL,1,99,3
kingcl01,1974,ATL,2,64,3
lockmwh01,1974,CHN,1,93,6
marshji01,1974,CHN,2,69,6
andersp01,1974,CIN,1,163,2
gomezpr01,1974,HOU,1,162,4
alstowa01,1974,LAN,1,162,1
mauchge01,1974,MON,1,161,4
