playerID,yearID,teamID,inseason,games,rank
berrayo01,1974,NYN,1,162,5
ozarkda99,1974,PHI,1,162,3
murtada01,1974,PIT,1,162,1
mcnamjo99,1974,SDN,1,162,6
foxch01,1974,SFN,1,76,5
westrwe01,1974,SFN,2,86,5
schoere01,1974,SLN,1,161,2
weaveea99,1975,BAL,1,159,2
johnsda01,1975,BOS,1,160,1
willidi02,1975,CAL,1,161,6
tannech01,1975,CHA,1,161,5
robinfr02,1975,CLE,1,159,4
houkra01,1975,DET,1,159,6
mckeoja99,1975,KCA,1,96,2
herzowh01,1975,KCA,2,66,2
quilifr01,1975,MIN,1,159,4
crandde01,1975,ML4,1,161,5
kuennha01,1975,ML4,2,1,5
virdobi01,1975,NYA,1,104,3
martibi02,1975,NYA,2,56,3
darkal01,1975,OAK,1,162,1
martibi02,1975,TEX,1,95,3
lucchfr99,1975,TEX,2,67,3
kingcl01,1975,ATL,1,134,5
ryanco01,1975,ATL,2,27,5
marshji01,1975,CHN,1,162,6
andersp01,1975,CIN,1,162,1
gomezpr01,1975,HOU,1,127,6
virdobi01,1975,HOU,2,35,6
alstowa01,1975,LAN,1,162,2
mauchge01,1975,MON,1,162,5
berrayo01,1975,NYN,1,109,3
mcmilro01,1975,NYN,2,53,3
ozarkda99,1975,PHI,1,162,2
murtada01,1975,PIT,1,161,1
mcnamjo99,1975,SDN,1,162,4
westrwe01,1975,SFN,1,161,3
schoere01,1975,SLN,1,163,4
weaveea99,1976,BAL,1,162,2
johnsda01,1976,BOS,1,86,3
zimmedo01,1976,BOS,2,76,3
willidi02,1976,CAL,1,96,4
sherrno01,1976,CAL,2,66,4
richapa01,1976,CHA,1,161,6
robinfr02,1976,CLE,1,159,4
houkra01,1976,DET,1,161,5
herzowh01,1976,KCA,1,162,1
mauchge01,1976,MIN,1,162,3
grammal01,1976,ML4,1,161,6
martibi02,1976,NYA,1,159,1
tannech01,1976,OAK,1,161,2
lucchfr99,1976,TEX,1,162,4
bristda99,1976,ATL,1,162,6
marshji01,1976,CHN,1,162,4
andersp01,1976,CIN,1,162,1
virdobi01,1976,HOU,1,162,3
alstowa01,1976,LAN,1,158,2
lasorto01,1976,LAN,2,4,2
kuehlka99,1976,MON,1,128,6
foxch01,1976,MON,2,34,6
frazijo01,1976,NYN,1,162,3
ozarkda99,1976,PHI,1,162,1
murtada01,1976,PIT,1,162,2
mcnamjo99,1976,SDN,1,162,5
rignebi01,1976,SFN,1,162,4
schoere01,1976,SLN,1,162,5
weaveea99,1977,BAL,1,161,2
zimmedo01,1977,BOS,1,161,3
sherrno01,1977,CAL,1,81,5
garcida99,1977,CAL,2,81,5
lemonbo01,1977,CHA,1,162,3
robinfr02,1977,CLE,1,57,5
torboje01,1977,CLE,2,104,5
houkra01,1977,DET,1,162,4
herzowh01,1977,KCA,1,162,1
mauchge01,1977,MIN,1,161,4
grammal01,1977,ML4,1,162,6
martibi02,1977,NYA,1,162,1
mckeoja99,1977,OAK,1,53,7
winklbo99,1977,OAK,2,108,7
johnsda01,1977,SEA,1,162,6
lucchfr99,1977,TEX,1,62,2
stanked01,1977,TEX,2,1,2
ryanco01,1977,TEX,3,6,2
huntebi03,1977,TEX,4,93,2
hartsro01,1977,TOR,1,161,7
bristda99,1977,ATL,1,29,6
turnete99,1977,ATL,2,1,6
bensove01,1977,ATL,3,1,6
bristda99,1977,ATL,4,131,6
frankhe01,1977,CHN,1,162,4
andersp01,1977,CIN,1,162,2
virdobi01,1977,HOU,1,162,3
lasorto01,1977,LAN,1,162,1
willidi02,1977,MON,1,162,5
frazijo01,1977,NYN,1,45,6
torrejo01,1977,NYN,2,117,6
ozarkda99,1977,PHI,1,162,1
tannech01,1977,PIT,1,162,2
mcnamjo99,1977,SDN,1,48,5
skinnbo01,1977,SDN,2,1,5
darkal01,1977,SDN,3,113,5
altobjo01,1977,SFN,1,162,4
rappve99,1977,SLN,1,162,3
weaveea99,1978,BAL,1,161,4
zimmedo01,1978,BOS,1,163,2
garcida99,1978,CAL,1,45,2
fregoji01,1978,CAL,2,117,2
lemonbo01,1978,CHA,1,74,5
dobyla01,1978,CHA,2,87,5
torboje01,1978,CLE,1,159,6
houkra01,1978,DET,1,162,5
herzowh01,1978,KCA,1,162,1
mauchge01,1978,MIN,1,162,4
bambege01,1978,ML4,1,162,3
martibi02,1978,NYA,1,94,1
howsedi01,1978,NYA,2,1,1
lemonbo01,1978,NYA,3,68,1
winklbo99,1978,OAK,1,39,6
mckeoja99,1978,OAK,2,123,6
johnsda01,1978,SEA,1,160,7
huntebi03,1978,TEX,1,161,2
corrapa01,1978,TEX,2,1,2
hartsro01,1978,TOR,1,161,7
coxbo01,1978,ATL,1,162,6
frankhe01,1978,CHN,1,162,3
andersp01,1978,CIN,1,161,2
virdobi01,1978,HOU,1,162,5
lasorto01,1978,LAN,1,162,1
willidi02,1978,MON,1,162,4
torrejo01,1978,NYN,1,162,6
ozarkda99,1978,PHI,1,162,1
tannech01,1978,PIT,1,161,2
craigro01,1978,SDN,1,162,4
altobjo01,1978,SFN,1,162,3
rappve99,1978,SLN,1,17,5
krolja99,1978,SLN,2,2,5
boyerke01,1978,SLN,3,143,5
weaveea99,1979,BAL,1,159,1
zimmedo01,1979,BOS,1,160,3
fregoji01,1979,CAL,1,162,1
kessido01,1979,CHA,1,106,5
larusto01,1979,CHA,2,54,5
torboje01,1979,CLE,1,95,6
garcida99,1979,CLE,2,66,6
mossle01,1979,DET,1,53,5
tracedi01,1979,DET,2,2,5
andersp01,1979,DET,3,106,5
herzowh01,1979,KCA,1,162,2
mauchge01,1979,MIN,1,162,4
bambege01,1979,ML4,1,161,2
lemonbo01,1979,NYA,1,65,4
martibi02,1979,NYA,2,95,4
marshji01,1979,OAK,1,162,7
johnsda01,1979,SEA,1,162,6
corrapa01,1979,TEX,1,162,3
hartsro01,1979,TOR,1,162,7
coxbo01,1979,ATL,1,160,6
frankhe01,1979,CHN,1,155,5
amalfjo01,1979,CHN,2,7,5
mcnamjo99,1979,CIN,1,161,1
virdobi01,1979,HOU,1,162,2
lasorto01,1979,LAN,1,162,3
willidi02,1979,MON,1,160,2
torrejo01,1979,NYN,1,163,6
ozarkda99,1979,PHI,1,133,4
greenda02,1979,PHI,2,30,4
tannech01,1979,PIT,1,163,1
craigro01,1979,SDN,1,161,5
altobjo01,1979,SFN,1,140,4
bristda99,1979,SFN,2,22,4
boyerke01,1979,SLN,1,163,3
weaveea99,1980,BAL,1,162,2
zimmedo01,1980,BOS,1,155,4
peskyjo01,1980,BOS,2,5,4
fregoji01,1980,CAL,1,160,6
larusto01,1980,CHA,1,162,5
garcida99,1980,CLE,1,160,6
andersp01,1980,DET,1,163,5
freyji99,1980,KCA,1,162,1
mauchge01,1980,MIN,1,125,3
goryljo01,1980,MIN,2,36,3
rodgebu01,1980,ML4,1,47,3
bambege01,1980,ML4,2,92,3
rodgebu01,1980,ML4,3,23,3
howsedi01,1980,NYA,1,162,1
martibi02,1980,OAK,1,162,2
johnsda01,1980,SEA,1,105,7
willsma01,1980,SEA,2,58,7
corrapa01,1980,TEX,1,163,4
mattibo01,1980,TOR,1,162,7
coxbo01,1980,ATL,1,161,4
gomezpr01,1980,CHN,1,90,6
amalfjo01,1980,CHN,2,72,6
mcnamjo99,1980,CIN,1,163,3
virdobi01,1980,HOU,1,163,1
lasorto01,1980,LAN,1,163,2
willidi02,1980,MON,1,162,2
torrejo01,1980,NYN,1,162,5
greenda02,1980,PHI,1,162,1
tannech01,1980,PIT,1,162,3
colemje01,1980,SDN,1,163,6
bristda99,1980,SFN,1,161,5
boyerke01,1980,SLN,1,51,4
krolja99,1980,SLN,2,1,4
herzowh01,1980,SLN,3,73,4
schoere01,1980,SLN,4,37,4
weaveea99,1981,BAL,1,105,2
houkra01,1981,BOS,1,108,2
fregoji01,1981,CAL,1,47,4
mauchge01,1981,CAL,2,63,4
larusto01,1981,CHA,1,106,3
garcida99,1981,CLE,1,103,5
andersp01,1981,DET,1,109,2
freyji99,1981,KCA,1,70,1
howsedi01,1981,KCA,2,33,1
goryljo01,1981,MIN,1,37,7
gardnbi02,1981,MIN,2,73,4
rodgebu01,1981,ML4,1,109,1
michage01,1981,NYA,1,82,1
lemonbo01,1981,NYA,2,25,6
martibi02,1981,OAK,1,109,1
willsma01,1981,SEA,1,25,6
lachere01,1981,SEA,2,85,5
zimmedo01,1981,TEX,1,105,2
mattibo01,1981,TOR,1,106,7
coxbo01,1981,ATL,1,107,4
amalfjo01,1981,CHN,1,106,5
mcnamjo99,1981,CIN,1,108,2
virdobi01,1981,HOU,1,110,1
lasorto01,1981,LAN,1,110,1
willidi02,1981,MON,1,81,1
fanniji01,1981,MON,2,27,1
torrejo01,1981,NYN,1,105,4
greenda02,1981,PHI,1,107,1
tannech01,1981,PIT,1,103,4
howarfr01,1981,SDN,1,110,6
robinfr02,1981,SFN,1,111,3
herzowh01,1981,SLN,1,103,2
weaveea99,1982,BAL,1,163,2
houkra01,1982,BOS,1,162,3
mauchge01,1982,CAL,1,162,1
larusto01,1982,CHA,1,162,3
garcida99,1982,CLE,1,162,7
andersp01,1982,DET,1,162,4
howsedi01,1982,KCA,1,162,2
gardnbi02,1982,MIN,1,162,7
rodgebu01,1982,ML4,1,47,1
kuennha01,1982,ML4,2,116,1
lemonbo01,1982,NYA,1,14,5
michage01,1982,NYA,2,86,5
kingcl01,1982,NYA,3,62,5
martibi02,1982,OAK,1,162,5
lachere01,1982,SEA,1,162,4
zimmedo01,1982,TEX,1,96,6
johnsda01,1982,TEX,2,66,6
coxbo01,1982,TOR,1,162,6
torrejo01,1982,ATL,1,162,1
eliale01,1982,CHN,1,162,5
mcnamjo99,1982,CIN,1,92,6
nixonru01,1982,CIN,2,70,6
virdobi01,1982,HOU,1,111,5
lillibo01,1982,HOU,2,51,5
lasorto01,1982,LAN,1,162,2
fanniji01,1982,MON,1,162,3
bambege01,1982,NYN,1,162,6
corrapa01,1982,PHI,1,162,2
tannech01,1982,PIT,1,162,4
willidi02,1982,SDN,1,162,4
robinfr02,1982,SFN,1,162,3
herzowh01,1982,SLN,1,162,1
altobjo01,1983,BAL,1,162,1
houkra01,1983,BOS,1,162,6
mcnamjo99,1983,CAL,1,162,5
larusto01,1983,CHA,1,162,1
ferrami01,1983,CLE,1,100,7
corrapa01,1983,CLE,2,62,7
andersp01,1983,DET,1,162,2
howsedi01,1983,KCA,1,163,2
gardnbi02,1983,MIN,1,162,6
kuennha01,1983,ML4,1,162,5
martibi02,1983,NYA,1,162,3
borosst01,1983,OAK,1,162,4
lachere01,1983,SEA,1,73,7
crandde01,1983,SEA,2,89,7
raderdo02,1983,TEX,1,163,3
coxbo01,1983,TOR,1,162,4
torrejo01,1983,ATL,1,162,2
eliale01,1983,CHN,1,123,5
foxch01,1983,CHN,2,39,5
nixonru01,1983,CIN,1,162,6
lillibo01,1983,HOU,1,162,3
lasorto01,1983,LAN,1,163,1
virdobi01,1983,MON,1,163,3
bambege01,1983,NYN,1,46,6
howarfr01,1983,NYN,2,116,6
corrapa01,1983,PHI,1,86,1
owenspa99,1983,PHI,2,77,1
tannech01,1983,PIT,1,162,2
willidi02,1983,SDN,1,163,4
robinfr02,1983,SFN,1,162,5
herzowh01,1983,SLN,1,162,4
altobjo01,1984,BAL,1,162,5
houkra01,1984,BOS,1,162,4
mcnamjo99,1984,CAL,1,162,2
larusto01,1984,CHA,1,162,5
corrapa01,1984,CLE,1,163,6
andersp01,1984,DET,1,162,1
howsedi01,1984,KCA,1,162,1
gardnbi02,1984,MIN,1,162,3
lachere01,1984,ML4,1,161,7
berrayo01,1984,NYA,1,162,3
borosst01,1984,OAK,1,44,4
mooreja01,1984,OAK,2,118,4
crandde01,1984,SEA,1,135,5
cottich01,1984,SEA,2,27,5
raderdo02,1984,TEX,1,161,7
coxbo01,1984,TOR,1,163,2
torrejo01,1984,ATL,1,162,3
freyji99,1984,CHN,1,161,1
rappve99,1984,CIN,1,121,5
rosepe01,1984,CIN,2,41,5
lillibo01,1984,HOU,1,162,2
lasorto01,1984,LAN,1,162,4
virdobi01,1984,MON,1,131,5
fanniji01,1984,MON,2,30,5
johnsda02,1984,NYN,1,162,2
owenspa99,1984,PHI,1,162,4
tannech01,1984,PIT,1,162,6
willidi02,1984,SDN,1,162,1
robinfr02,1984,SFN,1,106,6
ozarkda99,1984,SFN,2,56,6
herzowh01,1984,SLN,1,162,3
altobjo01,1985,BAL,1,55,4
ripkeca99,1985,BAL,2,1,4
weaveea99,1985,BAL,3,105,4
mcnamjo99,1985,BOS,1,163,5
mauchge01,1985,CAL,1,162,2
larusto01,1985,CHA,1,163,3
corrapa01,1985,CLE,1,162,7
andersp01,1985,DET,1,161,3
howsedi01,1985,KCA,1,162,1
gardnbi02,1985,MIN,1,62,4
millera99,1985,MIN,2,100,4
bambege01,1985,ML4,1,161,6
berrayo01,1985,NYA,1,16,2
martibi02,1985,NYA,2,145,2
mooreja01,1985,OAK,1,162,5
cottich01,1985,SEA,1,162,6
raderdo02,1985,TEX,1,32,7
valenbo02,1985,TEX,2,129,7
coxbo01,1985,TOR,1,161,1
haased01,1985,ATL,1,121,5
winebo01,1985,ATL,2,41,5
freyji99,1985,CHN,1,162,4
rosepe01,1985,CIN,1,162,2
lillibo01,1985,HOU,1,162,4
lasorto01,1985,LAN,1,162,1
rodgebu01,1985,MON,1,161,3
johnsda02,1985,NYN,1,162,2
felskjo01,1985,PHI,1,162,5
tannech01,1985,PIT,1,161,6
willidi02,1985,SDN,1,162,3
davenji01,1985,SFN,1,144,6
craigro01,1985,SFN,2,18,6
herzowh01,1985,SLN,1,162,1
weaveea99,1986,BAL,1,162,7
mcnamjo99,1986,BOS,1,161,1
mauchge01,1986,CAL,1,162,1
larusto01,1986,CHA,1,64,5
raderdo02,1986,CHA,2,2,5
fregoji01,1986,CHA,3,96,5
corrapa01,1986,CLE,1,163,5
andersp01,1986,DET,1,162,3
howsedi01,1986,KCA,1,88,3
ferrami01,1986,KCA,2,74,3
millera99,1986,MIN,1,139,6
kellyto01,1986,MIN,2,23,6
bambege01,1986,ML4,1,152,6
trebeto99,1986,ML4,2,9,6
pinielo01,1986,NYA,1,162,2
mooreja01,1986,OAK,1,73,3
newmaje01,1986,OAK,2,10,3
larusto01,1986,OAK,3,79,3
cottich01,1986,SEA,1,28,7
martima01,1986,SEA,2,1,7
willidi02,1986,SEA,3,133,7
valenbo02,1986,TEX,1,162,2
williji03,1986,TOR,1,163,4
tannech01,1986,ATL,1,161,6
freyji99,1986,CHN,1,56,5
vukovjo01,1986,CHN,2,2,5
michage01,1986,CHN,3,102,5
rosepe01,1986,CIN,1,162,2
lanieha01,1986,HOU,1,162,1
lasorto01,1986,LAN,1,162,5
rodgebu01,1986,MON,1,161,4
johnsda02,1986,NYN,1,162,1
felskjo01,1986,PHI,1,161,2
leylaji99,1986,PIT,1,162,6
borosst01,1986,SDN,1,162,4
craigro01,1986,SFN,1,162,3
herzowh01,1986,SLN,1,161,3
ripkeca99,1987,BAL,1,162,6
mcnamjo99,1987,BOS,1,162,5
mauchge01,1987,CAL,1,162,7
fregoji01,1987,CHA,1,162,5
corrapa01,1987,CLE,1,87,7
edwardo01,1987,CLE,2,75,7
andersp01,1987,DET,1,162,1
gardnbi02,1987,KCA,1,126,2
wathajo01,1987,KCA,2,36,2
kellyto01,1987,MIN,1,162,1
trebeto99,1987,ML4,1,162,3
pinielo01,1987,NYA,1,162,4
larusto01,1987,OAK,1,162,3
willidi02,1987,SEA,1,162,4
valenbo02,1987,TEX,1,162,6
williji03,1987,TOR,1,162,2
tannech01,1987,ATL,1,161,5
michage01,1987,CHN,1,136,6
lucchfr99,1987,CHN,2,25,6
rosepe01,1987,CIN,1,162,2
lanieha01,1987,HOU,1,162,3
lasorto01,1987,LAN,1,162,4
rodgebu01,1987,MON,1,162,3
johnsda02,1987,NYN,1,162,2
felskjo01,1987,PHI,1,61,4
eliale01,1987,PHI,2,101,4
leylaji99,1987,PIT,1,162,4
bowala01,1987,SDN,1,162,6
craigro01,1987,SFN,1,162,1
herzowh01,1987,SLN,1,162,1
ripkeca99,1988,BAL,1,6,7
robinfr02,1988,BAL,2,155,7
mcnamjo99,1988,BOS,1,85,1
morgajo01,1988,BOS,2,77,1
rojasco01,1988,CAL,1,154,4
stubimo01,1988,CAL,2,8,4
fregoji01,1988,CHA,1,161,5
edwardo01,1988,CLE,1,162,6
andersp01,1988,DET,1,162,2
wathajo01,1988,KCA,1,161,3
kellyto01,1988,MIN,1,162,2
trebeto99,1988,ML4,1,162,4
martibi02,1988,NYA,1,68,5
pinielo01,1988,NYA,2,93,5
larusto01,1988,OAK,1,162,1
willidi02,1988,SEA,1,56,7
snydeji02,1988,SEA,2,105,7
valenbo02,1988,TEX,1,161,6
williji03,1988,TOR,1,162,3
tannech01,1988,ATL,1,39,6
nixonru01,1988,ATL,2,121,6
zimmedo01,1988,CHN,1,163,4
rosepe01,1988,CIN,1,23,2
helmsto01,1988,CIN,2,27,2
rosepe01,1988,CIN,3,111,2
lanieha01,1988,HOU,1,162,5
lasorto01,1988,LAN,1,162,1
rodgebu01,1988,MON,1,163,3
johnsda02,1988,NYN,1,160,1
eliale01,1988,PHI,1,153,6
vukovjo01,1988,PHI,2,9,6
leylaji99,1988,PIT,1,160,2
bowala01,1988,SDN,1,46,3
mckeoja99,1988,SDN,2,115,3
craigro01,1988,SFN,1,162,4
herzowh01,1988,SLN,1,162,5
robinfr02,1989,BAL,1,162,2
morgajo01,1989,BOS,1,162,3
raderdo02,1989,CAL,1,162,3
torboje01,1989,CHA,1,161,7
edwardo01,1989,CLE,1,143,6
hartjo99,1989,CLE,2,19,6
andersp01,1989,DET,1,162,7
wathajo01,1989,KCA,1,162,2
kellyto01,1989,MIN,1,162,5
trebeto99,1989,ML4,1,162,4
greenda02,1989,NYA,1,121,5
dentbu01,1989,NYA,2,40,5
larusto01,1989,OAK,1,162,1
lefebji01,1989,SEA,1,162,6
valenbo02,1989,TEX,1,162,4
williji03,1989,TOR,1,36,1
gastoci01,1989,TOR,2,126,1
nixonru01,1989,ATL,1,161,6
zimmedo01,1989,CHN,1,162,1
rosepe01,1989,CIN,1,125,5
helmsto01,1989,CIN,2,37,5
howear01,1989,HOU,1,162,3
lasorto01,1989,LAN,1,160,4
rodgebu01,1989,MON,1,162,4
johnsda02,1989,NYN,1,162,2
leyvani99,1989,PHI,1,163,6
leylaji99,1989,PIT,1,164,5
mckeoja99,1989,SDN,1,162,2
craigro01,1989,SFN,1,162,1
herzowh01,1989,SLN,1,164,3
robinfr02,1990,BAL,1,162,5
morgajo01,1990,BOS,1,162,1
raderdo02,1990,CAL,1,162,4
torboje01,1990,CHA,1,162,2
mcnamjo99,1990,CLE,1,162,4
andersp01,1990,DET,1,162,3
wathajo01,1990,KCA,1,161,6
kellyto01,1990,MIN,1,162,7
trebeto99,1990,ML4,1,162,6
dentbu01,1990,NYA,1,49,7
merrist99,1990,NYA,2,113,7
larusto01,1990,OAK,1,162,1
lefebji01,1990,SEA,1,162,5
valenbo02,1990,TEX,1,162,3
gastoci01,1990,TOR,1,162,2
nixonru01,1990,ATL,1,65,6
coxbo01,1990,ATL,2,97,6
zimmedo01,1990,CHN,1,162,5
pinielo01,1990,CIN,1,162,1
howear01,1990,HOU,1,162,5
lasorto01,1990,LAN,1,162,2
rodgebu01,1990,MON,1,162,3
johnsda02,1990,NYN,1,42,2
harrebu01,1990,NYN,2,120,2
leyvani99,1990,PHI,1,162,4
leylaji99,1990,PIT,1,162,1
mckeoja99,1990,SDN,1,80,5
riddogr99,1990,SDN,2,82,5
craigro01,1990,SFN,1,162,3
herzowh01,1990,SLN,1,80,6
schoere01,1990,SLN,2,24,6
torrejo01,1990,SLN,3,58,6
robinfr02,1991,BAL,1,37,6
oatesjo01,1991,BAL,2,125,6
morgajo01,1991,BOS,1,162,3
raderdo02,1991,CAL,1,124,7
rodgebu01,1991,CAL,2,38,7
torboje01,1991,CHA,1,162,2
mcnamjo99,1991,CLE,1,77,7
hargrmi01,1991,CLE,2,85,7
andersp01,1991,DET,1,162,2
wathajo01,1991,KCA,1,37,6
schaebo99,1991,KCA,2,1,6
mcraeha01,1991,KCA,3,124,6
kellyto01,1991,MIN,1,162,1
trebeto99,1991,ML4,1,162,4
merrist99,1991,NYA,1,162,5
larusto01,1991,OAK,1,162,4
lefebji01,1991,SEA,1,162,5
valenbo02,1991,TEX,1,162,3
gastoci01,1991,TOR,1,120,1
tenacge01,1991,TOR,2,33,1
gastoci01,1991,TOR,3,9,1
coxbo01,1991,ATL,1,162,1
zimmedo01,1991,CHN,1,37,4
altobjo01,1991,CHN,2,1,4
essiaji01,1991,CHN,3,122,4
pinielo01,1991,CIN,1,162,5
howear01,1991,HOU,1,162,6
lasorto01,1991,LAN,1,162,2
rodgebu01,1991,MON,1,49,6
runneto01,1991,MON,2,112,6
harrebu01,1991,NYN,1,154,5
cubbami01,1991,NYN,2,7,5
leyvani99,1991,PHI,1,13,3
fregoji01,1991,PHI,2,149,3
leylaji99,1991,PIT,1,162,1
riddogr99,1991,SDN,1,162,3
craigro01,1991,SFN,1,162,4
torrejo01,1991,SLN,1,162,2
oatesjo01,1992,BAL,1,162,3
hobsobu01,1992,BOS,1,162,7
rodgebu01,1992,CAL,1,39,5
wathajo01,1992,CAL,2,89,5
rodgebu01,1992,CAL,3,34,5
lamonge01,1992,CHA,1,162,3
hargrmi01,1992,CLE,1,162,5
andersp01,1992,DET,1,162,6
mcraeha01,1992,KCA,1,162,5
kellyto01,1992,MIN,1,162,2
garneph01,1992,ML4,1,162,2
showabu99,1992,NYA,1,162,4
larusto01,1992,OAK,1,162,1
plummbi01,1992,SEA,1,162,7
valenbo02,1992,TEX,1,86,4
harrato01,1992,TEX,2,76,4
gastoci01,1992,TOR,1,162,1
coxbo01,1992,ATL,1,162,1
lefebji01,1992,CHN,1,162,4
pinielo01,1992,CIN,1,162,2
howear01,1992,HOU,1,162,4
lasorto01,1992,LAN,1,162,6
runneto01,1992,MON,1,37,2
aloufe01,1992,MON,2,125,2
torboje01,1992,NYN,1,162,5
fregoji01,1992,PHI,1,162,6
leylaji99,1992,PIT,1,162,1
riddogr99,1992,SDN,1,150,3
rigglji99,1992,SDN,2,12,3
craigro01,1992,SFN,1,162,5
torrejo01,1992,SLN,1,162,3
oatesjo01,1993,BAL,1,162,3
hobsobu01,1993,BOS,1,162,5
rodgebu01,1993,CAL,1,162,5
lamonge01,1993,CHA,1,162,1
hargrmi01,1993,CLE,1,162,6
andersp01,1993,DET,1,162,4
mcraeha01,1993,KCA,1,162,3
kellyto01,1993,MIN,1,162,6
garneph01,1993,ML4,1,162,7
showabu99,1993,NYA,1,162,2
larusto01,1993,OAK,1,162,7
pinielo01,1993,SEA,1,162,4
kenneke99,1993,TEX,1,162,2
gastoci01,1993,TOR,1,162,1
coxbo01,1993,ATL,1,162,1
lefebji01,1993,CHN,1,162,4
perezto01,1993,CIN,1,44,5
johnsda02,1993,CIN,2,118,5
baylodo01,1993,COL,1,162,6
lachere01,1993,FLO,1,162,6
howear01,1993,HOU,1,162,3
lasorto01,1993,LAN,1,162,4
aloufe01,1993,MON,1,162,2
torboje01,1993,NYN,1,38,7
greenda02,1993,NYN,2,124,7
fregoji01,1993,PHI,1,162,1
leylaji99,1993,PIT,1,162,5
rigglji99,1993,SDN,1,162,7
bakerdu01,1993,SFN,1,162,2
torrejo01,1993,SLN,1,162,3
oatesjo01,1994,BAL,1,112,2
hobsobu01,1994,BOS,1,115,4
rodgebu01,1994,CAL,1,40,4
lachema01,1994,CAL,2,75,4
lamonge01,1994,CHA,1,113,1
hargrmi01,1994,CLE,1,113,2
andersp01,1994,DET,1,115,5
mcraeha01,1994,KCA,1,115,3
kellyto01,1994,MIN,1,113,4
garneph01,1994,ML4,1,115,5
showabu99,1994,NYA,1,113,1
larusto01,1994,OAK,1,114,2
pinielo01,1994,SEA,1,112,3
kenneke99,1994,TEX,1,114,1
gastoci01,1994,TOR,1,115,3
coxbo01,1994,ATL,1,114,2
trebeto99,1994,CHN,1,113,5
johnsda02,1994,CIN,1,115,1
baylodo01,1994,COL,1,117,3
lachere01,1994,FLO,1,115,5
collite99,1994,HOU,1,115,2
lasorto01,1994,LAN,1,115,1
aloufe01,1994,MON,1,114,1
greenda02,1994,NYN,1,113,3
fregoji01,1994,PHI,1,115,4
leylaji99,1994,PIT,1,114,3
rigglji99,1994,SDN,1,117,4
bakerdu01,1994,SFN,1,115,2
torrejo01,1994,SLN,1,115,3
reganph01,1995,BAL,1,144,3
kenneke99,1995,BOS,1,144,1
lachema01,1995,CAL,1,145,2
lamonge01,1995,CHA,1,31,3
bevinte99,1995,CHA,2,113,3
hargrmi01,1995,CLE,1,144,1
andersp01,1995,DET,1,144,4
boonebo01,1995,KCA,1,144,2
kellyto01,1995,MIN,1,144,5
garneph01,1995,ML4,1,144,4
showabu99,1995,NYA,1,145,2
larusto01,1995,OAK,1,144,4
pinielo01,1995,SEA,1,145,1
oatesjo01,1995,TEX,1,144,3
gastoci01,1995,TOR,1,144,5
coxbo01,1995,ATL,1,144,1
rigglji99,1995,CHN,1,144,3
johnsda02,1995,CIN,1,144,1
baylodo01,1995,COL,1,144,2
lachere01,1995,FLO,1,143,4
collite99,1995,HOU,1,144,2
lasorto01,1995,LAN,1,144,1
aloufe01,1995,MON,1,144,5
